Site,Constituent,C_wo_units,STORET,Units,Max,DateOfMax,Methods,DL min,DL max,Nr. Non-Detects,Count,Date Range,Detection Rate,Action,Notes
100834,Chlorodibromomethane (ug/L),Chlorodibromomethane,32105,ug/L,0.63,2021-06-16,['524.2' 'EPA 524.2' 'EPA 551.1' 'EPA 624'],0.5,0.5,45,46,2013-2022,2.173913043478265,TO REVIEW,Less than 4 values > DL
100834,Cyanide (mg/L),Cyanide,1291,mg/L,0.025,2022-06-15,['4500 CN F' 'SM4500CN-F' 'EPA 335.4'],0.005,0.025,44,45,2013-2022,2.2222222222222285,TO REVIEW,Less than 4 values > DL
100834,DEET (ng/L),DEET,WRD36,ng/L,51.0,2022-04-06,['LC-MS-MS'],10.0,10.0,5,6,2018-2022,16.666666666666657,TO REVIEW,Less than 4 values > DL
100834,Di(2-ethylhexyl)phthalate (DEHP) (ug/L),Di(2-ethylhexyl)phthalate (DEHP),39100,ug/L,6.3,2017-08-16,['525.2' 'EPA 625.1 SIM' 'EPA 525.2' 'EPA 625'],0.6,5.0,45,46,2013-2022,2.173913043478265,TO REVIEW,Less than 4 values > DL
100834,Di-n-Butylphthalate (ug/L),Di-n-Butylphthalate,39110,ug/L,10.0,2017-08-16,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 525.2' 'EPA 625'],1.0,10.0,15,16,2017-2022,6.25,TO REVIEW,Less than 4 values > DL
100834,Gross Alpha particle activity (excluding radon and uranium) (pCi/L),Gross Alpha particle activity (excluding radon and uranium),WRD148,pCi/L,9.6,2020-10-13,['EPA 900.0' 'SM 7110C'],0.0,3.0,16,20,2018-2022,20.0,TO REVIEW,Less than 4 values > DL
100834,Lead (ug/L),Lead,1051,ug/L,1.2,2013-10-03,['200.8' 'EPA 200.8'],0.5,1.0,43,45,2013-2022,4.444444444444443,TO REVIEW,Less than 4 values > DL
100834,PFUnA (ug/L),PFUnA,C2814,ug/L,0.002,2021-06-16,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100834,Methylene Chloride (ug/L),Methylene Chloride,34423,ug/L,0.52,2021-08-06,['524.2' 'EPA 524.2' 'EPA 624'],0.5,0.5,45,46,2013-2022,2.173913043478265,TO REVIEW,Less than 4 values > DL
100834,Odor (TON),Odor,86,TON,2.0,2020-10-13,['SM 2150B'],1.0,1.0,9,13,2017-2022,30.769230769230774,TO REVIEW,Less than 4 values > DL
100834,Oil and Grease - Gravimetric (mg/L),Oil and Grease - Gravimetric,J-001,mg/L,5.0,2019-08-13,['1664A' 'EPA 1664'],0.948,5.0,12,13,2018-2022,7.692307692307693,TO REVIEW,Less than 4 values > DL
100834,p-Dichlorobenzene (ug/L),p-Dichlorobenzene,34571,ug/L,0.5,2022-06-15,['524.2' 'EPA 625.1 SIM' 'EPA 524.2' 'EPA 624'],0.19,0.5,45,46,2013-2022,2.173913043478265,TO REVIEW,Less than 4 values > DL
100834,Perchlorate (ug/L),Perchlorate,A-031,ug/L,4.0,2020-12-14,['314' 'EPA 331.0' 'EPA 314.0'],0.5,4.0,43,45,2013-2022,4.444444444444443,TO REVIEW,Less than 4 values > DL
100834,PFBA (ng/L),PFBA,WRD215,ng/L,5.9,2019-08-13,"['EPA 537 Ver 1.1,mod']",4.3,5.5,3,4,2019-2019,25.0,TO REVIEW,Less than 4 values > DL
100834,PFDA (ng/L),PFDA,C2809,ng/L,4.0,2019-12-16,"['EPA 537 Ver 1.1,mod']",1.7,1.8,2,4,2019-2019,50.0,TO REVIEW,Less than 4 values > DL
100834,PFHpA (ng/L),PFHpA,C2802,ng/L,1.8,2019-12-16,"['EPA 537 Ver 1.1,mod']",0.91,1.8,3,4,2019-2019,25.0,TO REVIEW,Less than 4 values > DL
100834,PFHxA (ng/L),PFHxA,C2811,ng/L,4.6,2019-12-16,"['EPA 537 Ver 1.1,mod']",1.7,1.8,2,4,2019-2019,50.0,TO REVIEW,Less than 4 values > DL
100834,PFHxS (ng/L),PFHxS,C2803,ng/L,3.5,2019-08-13,"['EPA 537 Ver 1.1,mod']",1.7,1.8,3,4,2019-2019,25.0,TO REVIEW,Less than 4 values > DL
100834,PFNA (ng/L),PFNA,C2804,ng/L,2.5,2019-12-16,"['EPA 537 Ver 1.1,mod']",1.7,1.8,3,4,2019-2019,25.0,TO REVIEW,Less than 4 values > DL
100834,PFOA (ng/L),PFOA,C2806,ng/L,6.0,2019-12-16,"['EPA 537 Ver 1.1,mod']",0.91,1.8,2,4,2019-2019,50.0,TO REVIEW,Less than 4 values > DL
100834,PFPeA (ng/L),PFPeA,WRD224,ng/L,5.5,2019-04-09,"['EPA 537 Ver 1.1,mod']",1.7,5.5,2,4,2019-2019,50.0,TO REVIEW,Less than 4 values > DL
100834,Radium 226 (pCi/L),Radium 226,9051,pCi/L,1.0,2022-04-06,['Ra-226 GA' 'EPA 903.1'],0.17,1.0,20,22,2013-2022,9.090909090909093,TO REVIEW,Less than 4 values > DL
100834,Radium 226 and 228 (pCi/L),Radium 226 and 228,11503,pCi/L,2.0,2022-04-06,['CALCULATION' 'EPA 903.0'],0.0,2.0,17,18,2016-2022,5.555555555555557,TO REVIEW,Less than 4 values > DL
100834,Nickel (ug/L),Nickel,1067,ug/L,10.0,2015-12-29,['200.8' 'EPA 200.8'],5.0,10.0,42,45,2013-2022,6.666666666666671,TO REVIEW,Less than 4 values > DL
100834,PFTrDA (ug/L),PFTrDA,C2813,ug/L,0.002,2021-06-16,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100834,PFTA (ug/L),PFTA,C2812,ug/L,0.002,2021-06-16,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100834,PFNA (ug/L),PFNA,C2804,ug/L,0.002,2021-06-16,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100834,2-Hexanone (ug/L),2-Hexanone,77103,ug/L,10.0,2017-10-11,['EPA 624'],10.0,10.0,3,3,2017-2017,0.0,Keep same frequency,Three or fewer samples
100834,9CI-PF3ONS (ug/L),9CI-PF3ONS,C2816,ug/L,0.002,2021-06-16,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100834,Acesulfame-K (ng/L),Acesulfame-K,WRD112,ng/L,40.0,2018-06-07,['LC-MS-MS'],20.0,20.0,1,2,2017-2018,50.0,Keep same frequency,Three or fewer samples
100834,Acetone (ug/L),Acetone,81552,ug/L,10.0,2017-10-11,['EPA 624'],10.0,10.0,3,3,2017-2017,0.0,Keep same frequency,Three or fewer samples
100834,ADONA (ug/L),ADONA,C2818,ug/L,0.002,2021-06-16,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100834,ADONA (ug/L),ADONA,C2818,ug/L,0.002,2021-06-16,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100834,Anion Sum (meq/L),Anion Sum,4208,meq/L,3.4,2017-08-16,['SM 1030E'],0.001,0.001,0,1,2017-2017,100.0,Keep same frequency,Three or fewer samples
100834,Atenolol (ng/L),Atenolol,WRD49,ng/L,5.0,2018-06-07,['LC-MS-MS'],5.0,5.0,1,1,2018-2018,0.0,Keep same frequency,Three or fewer samples
100834,BPA (ng/L),BPA,81651,ng/L,10.0,2022-04-06,['LC-MS-MS'],10.0,10.0,1,1,2022-2022,0.0,Keep same frequency,Three or fewer samples
100834,Carbon Dioxide (mg/L),Carbon Dioxide,77000,mg/L,2.0,2017-08-16,['SM4500-CO2-D'],2.0,2.0,1,1,2017-2017,0.0,Keep same frequency,Three or fewer samples
100834,Cation Sum (meq/L),Cation Sum,4226,meq/L,3.6,2017-08-16,['SM 1030E'],0.001,0.001,0,1,2017-2017,100.0,Keep same frequency,Three or fewer samples
100834,Dissolved Organic Carbon (mg/L),Dissolved Organic Carbon,WRD43,mg/L,1.6,2017-08-16,['SM  5310C'],0.3,0.3,0,1,2017-2017,100.0,Keep same frequency,Three or fewer samples
100834,Estradiol (ng/L),Estradiol,WRD95,ng/L,10.0,2022-04-06,['LC-MS-MS'],10.0,10.0,3,3,2020-2022,0.0,Keep same frequency,Three or fewer samples
100834,Ethylene Glycol (ug/L),Ethylene Glycol,77023,ug/L,40.0,2017-08-16,['EPA 8270C'],40.0,40.0,1,1,2017-2017,0.0,Keep same frequency,Three or fewer samples
100834,Field pH (SU),Field pH,400,SU,6.91,2022-06-15,['Field Sampling'],0.0,0.0,0,1,2022-2022,100.0,Keep same frequency,Three or fewer samples
100834,Field Temperature (F) (Fahrenheit),Field Temperature (F),WRD253,Fahrenheit,56.95,2022-06-15,['Field Sampling'],0.0,0.0,0,1,2022-2022,100.0,Keep same frequency,Three or fewer samples
100834,Free Chlorine Residual (mg/L),Free Chlorine Residual,50064,mg/L,0.1,2017-08-16,['SM 4500CL-G/HACH'],0.1,0.1,1,1,2017-2017,0.0,Keep same frequency,Three or fewer samples
100834,N-Nitrosodiethylamine (NDEA) (ng/L),N-Nitrosodiethylamine (NDEA),78200,ng/L,2.2,2020-02-11,['EPA 521'],2.0,2.2,13,13,2017-2022,0.0,Reduce frequency,All samples are ND
100834,PFHxA (ug/L),PFHxA,C2811,ug/L,0.02,2021-06-16,['EPA 537.1'],0.002,0.002,2,3,2020-2021,33.33333333333334,Keep same frequency,Three or fewer samples
100834,PFHpA (ug/L),PFHpA,C2802,ug/L,0.005,2021-06-16,['EPA 537.1'],0.002,0.002,2,3,2020-2021,33.33333333333334,Keep same frequency,Three or fewer samples
100834,PFDoA (ug/L),PFDoA,C2810,ug/L,0.002,2021-06-16,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100834,PFDA (ug/L),PFDA,C2809,ug/L,0.002,2021-06-16,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100834,PFBS (ug/L),PFBS,C2801,ug/L,0.006,2021-06-16,['EPA 537.1'],0.002,0.002,2,3,2020-2021,33.33333333333334,Keep same frequency,Three or fewer samples
100834,Radium 226 Two Sigma Error (pCi/L),Radium 226 Two Sigma Error,9052,pCi/L,1.0,2022-04-06,['Ra-226 GA'],0.0,1.0,12,14,2013-2022,14.285714285714292,TO REVIEW,Less than 4 values > DL
100834,NMeFOSAA (ug/L),NMeFOSAA,C2808,ug/L,0.002,2021-06-16,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100834,N-Nitrosopiperidine (NPIP) (ng/L),N-Nitrosopiperidine (NPIP),73283,ng/L,2.0,2021-04-12,['EPA 521'],2.0,2.0,1,1,2021-2021,0.0,Keep same frequency,Three or fewer samples
100834,N-Nitrosomethylethylamin (NMEA) (ng/L),N-Nitrosomethylethylamin (NMEA),A-070,ng/L,2.0,2021-04-12,['EPA 521'],2.0,2.0,1,1,2021-2021,0.0,Keep same frequency,Three or fewer samples
100834,Molybdenum (ug/L),Molybdenum,1062,ug/L,2.0,2014-04-03,['EPA 200.8'],2.0,2.0,1,1,2014-2014,0.0,Keep same frequency,Three or fewer samples
100834,Iohexal (ng/L),Iohexal,WRD102,ng/L,100.0,2018-06-07,['LC-MS-MS'],100.0,100.0,1,1,2018-2018,0.0,Keep same frequency,Three or fewer samples
100834,"Hydroxide as OH, Calculated (mg/L)","Hydroxide as OH, Calculated",71830,mg/L,2.0,2017-08-16,['SM2330B'],2.0,2.0,1,1,2017-2017,0.0,Keep same frequency,Three or fewer samples
100834,HFPO-DA (ug/L),HFPO-DA,C2815,ug/L,0.005,2020-06-17,['EPA 537.1'],0.002,0.005,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100834,NEtFOSAA (ug/L),NEtFOSAA,C2807,ug/L,0.002,2021-06-16,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100834,N-Nitrosodibutylamine (NDBA) (ng/L),N-Nitrosodibutylamine (NDBA),78207,ng/L,2.0,2021-04-12,['EPA 521'],2.0,2.0,5,5,2017-2021,0.0,Reduce frequency,All samples are ND
100834,Di-Isopropyl Ether (ug/L),Di-Isopropyl Ether,A-036,ug/L,3.0,2022-06-15,['524.2' 'EPA 524.2'],3.0,3.0,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,N-Nitrosodi-N-Propylamine (NDPA) (ug/L),N-Nitrosodi-N-Propylamine (NDPA),34428,ug/L,5.0,2017-10-11,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625'],0.19,5.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Aldicarb (Temik) (ug/L),Aldicarb (Temik),39053,ug/L,0.5,2017-10-11,['EPA 531.2'],0.5,0.5,4,4,2017-2017,0.0,Reduce frequency,All samples are ND
100834,Alachlor (ug/L),Alachlor,77825,ug/L,0.1,2022-06-15,['505' 'EPA 505' 'EPA 525.2'],0.05,0.1,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,Acrylonitrile (ug/L),Acrylonitrile,34215,ug/L,25.0,2017-10-11,['EPA 624.1' 'EPA 624'],2.0,25.0,13,13,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Acrolein (ug/L),Acrolein,34210,ug/L,25.0,2017-10-11,['EPA 624.1' 'EPA 624'],2.0,25.0,13,13,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Aciflurfen (qualitative) (ug/L),Aciflurfen (qualitative),79193,ug/L,0.2,2022-06-15,['515.4' 'EPA 515.4'],0.2,0.2,45,45,2013-2022,0.0,Reduce frequency,All samples are ND
100834,Acetochlor (ug/L),Acetochlor,4240,ug/L,0.1,2022-04-06,['EPA 525.2'],0.1,0.1,13,13,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Acetaldehyde (ug/L),Acetaldehyde,77001,ug/L,1.0,2022-04-06,['EPA 556'],1.0,1.0,13,13,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Acenaphthylene (ug/L),Acenaphthylene,34200,ug/L,5.0,2017-10-11,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 525.2' 'EPA 625'],0.1,5.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,"Acenaphthene, Total Weight (ug/L)","Acenaphthene, Total Weight",34205,ug/L,5.0,2017-04-24,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 525.2' 'EPA 625'],0.1,5.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,8:2 FTS (ng/L),8:2 FTS,WRD228,ng/L,5.5,2019-04-09,"['EPA 537 Ver 1.1,mod']",2.6,5.5,4,4,2019-2019,0.0,Reduce frequency,All samples are ND
100834,6:2 FTS (ng/L),6:2 FTS,WRD227,ng/L,4.4,2019-08-13,"['EPA 537 Ver 1.1,mod']",1.8,4.4,4,4,2019-2019,0.0,Reduce frequency,All samples are ND
100834,4:2 FTS (ng/L),4:2 FTS,WRD226,ng/L,2.7,2019-04-09,"['EPA 537 Ver 1.1,mod']",1.7,2.7,4,4,2019-2019,0.0,Reduce frequency,All samples are ND
100834,4-Nitrophenol (ug/L),4-Nitrophenol,34646,ug/L,10.0,2018-04-12,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],4.8,10.0,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,4-Nitroaniline (ug/L),4-Nitroaniline,30342,ug/L,20.0,2017-10-11,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625'],4.8,20.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,4-Methylphenol (ug/L),4-Methylphenol,77146,ug/L,5.0,2018-04-12,['EPA 625'],5.0,5.0,24,24,2013-2018,0.0,Reduce frequency,All samples are ND
100834,4-Methyl-2-Pentanone (MIBK) (ug/L),4-Methyl-2-Pentanone (MIBK),81596,ug/L,5.0,2022-06-15,['524.2' 'EPA 524.2' 'EPA 624'],5.0,5.0,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,4-Chlorophenyl Phenyl Ether (ug/L),4-Chlorophenyl Phenyl Ether,34641,ug/L,5.0,2017-10-11,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625'],0.19,5.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,4-Chloroaniline (ug/L),4-Chloroaniline,50312,ug/L,5.0,2021-02-16,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625'],4.8,5.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,4-Chloro-3-methylphenol (ug/L),4-Chloro-3-methylphenol,34452,ug/L,5.0,2018-04-12,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],0.95,5.0,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,4-Bromophenyl Phenyl Ether (ug/L),4-Bromophenyl Phenyl Ether,34636,ug/L,5.0,2017-10-11,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625'],0.19,5.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,3-Nitroaniline (ug/L),3-Nitroaniline,78300,ug/L,20.0,2017-10-11,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625'],4.8,20.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Aldicarb sulfone (ug/L),Aldicarb sulfone,A-020,ug/L,0.5,2017-10-11,['EPA 531.2'],0.5,0.5,4,4,2017-2017,0.0,Reduce frequency,All samples are ND
100834,3-Hydroxycarbofuran (ug/L),3-Hydroxycarbofuran,A-021,ug/L,0.5,2017-10-11,['EPA 531.2'],0.5,0.5,4,4,2017-2017,0.0,Reduce frequency,All samples are ND
100834,Aldicarb sulfoxide (ug/L),Aldicarb sulfoxide,A-019,ug/L,0.5,2017-10-11,['EPA 531.2'],0.5,0.5,4,4,2017-2017,0.0,Reduce frequency,All samples are ND
100834,Alpha-BHC (ug/L),Alpha-BHC,39337,ug/L,0.1,2022-06-15,['525.2' 'EPA 525.2'],0.1,0.1,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,Biochemical Oxygen Demand (BOD) (mg/L),Biochemical Oxygen Demand (BOD),310,mg/L,3.0,2016-04-12,['SM5210B' 'SM5210B 405.1' 'SM  5210B'],1.0,3.0,45,45,2013-2022,0.0,Reduce frequency,All samples are ND
100834,Beta-BHC (ug/L),Beta-BHC,39338,ug/L,0.1,2022-06-15,['525.2' 'EPA 525.2'],0.1,0.1,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,Beryllium (ug/L),Beryllium,1012,ug/L,2.0,2019-08-13,['200.8' 'EPA 200.8'],1.0,2.0,45,45,2013-2022,0.0,Reduce frequency,All samples are ND
100834,Benzyl Alcohol (ug/L),Benzyl Alcohol,77147,ug/L,5.0,2017-10-11,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625'],0.19,5.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Benzoic Acid (ug/L),Benzoic Acid,77247,ug/L,50.0,2018-04-12,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],4.8,50.0,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,Benzo (k) Fluoranthene (ug/L),Benzo (k) Fluoranthene,34242,ug/L,5.0,2017-08-16,['625.1 SIM' 'EPA 525.2' 'EPA 625.1 SIM' 'EPA 625'],0.02,5.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,"Benzo (g,h,i) Perylene (ug/L)","Benzo (g,h,i) Perylene",34521,ug/L,10.0,2017-10-11,['625.1 SIM' 'EPA 525.2' 'EPA 625.1 SIM' 'EPA 625'],0.05,10.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Benzo (b) Fluoranthene (ug/L),Benzo (b) Fluoranthene,34230,ug/L,5.0,2017-04-24,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 525.2' 'EPA 625'],0.02,5.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Benzo (a) Pyrene (ug/L),Benzo (a) Pyrene,34247,ug/L,5.0,2017-08-16,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 525.2' 'EPA 625'],0.02,5.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Benzo (a) Anthracene (ug/L),Benzo (a) Anthracene,34526,ug/L,0.2,2021-06-16,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 525.2'],0.05,0.2,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Benzidine (ug/L),Benzidine,39120,ug/L,50.0,2017-10-11,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625'],4.8,50.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Benzene (ug/L),Benzene,34030,ug/L,0.5,2022-06-15,['524.2' 'EPA 524.2' 'EPA 624'],0.5,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,Bentazon (ug/L),Bentazon,38710,ug/L,0.5,2022-06-15,['515.4' 'EPA 515.4'],0.5,0.5,45,45,2013-2022,0.0,Reduce frequency,All samples are ND
100834,Baygon (ug/L),Baygon,38537,ug/L,0.5,2017-10-11,['EPA 531.2'],0.5,0.5,4,4,2017-2017,0.0,Reduce frequency,All samples are ND
100834,Atrazine (ug/L),Atrazine,39033,ug/L,0.05,2022-06-15,['525.2' 'EPA 525.2'],0.05,0.05,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,Asbestos (MFL),Asbestos,81855,MFL,3.5,2021-08-06,['EPA 100.2'],0.18,3.5,10,10,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Antimony (ug/L),Antimony,1097,ug/L,2.0,2015-12-29,['200.8' 'EPA 200.8'],1.0,2.0,45,45,2013-2022,0.0,Reduce frequency,All samples are ND
100834,Anthracene (ug/L),Anthracene,34220,ug/L,5.0,2017-10-11,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 525.2' 'EPA 625'],0.02,5.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Aniline (ug/L),Aniline,77089,ug/L,10.0,2017-10-11,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625'],0.19,10.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Ammonia Nitrogen (mg/L),Ammonia Nitrogen,612,mg/L,0.05,2022-04-06,['350.1' 'EPA 350.1'],0.03,0.05,45,45,2013-2022,0.0,Reduce frequency,All samples are ND
100834,alpha-Chlordane (ug/L),alpha-Chlordane,39348,ug/L,0.05,2022-04-06,['EPA 525.2'],0.05,0.05,13,13,2017-2022,0.0,Reduce frequency,All samples are ND
100834,Aldrin (ug/L),Aldrin,39330,ug/L,0.05,2020-02-11,['505' 'EPA 505' 'EPA 525.2'],0.01,0.05,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"3,5-Dichlorobenzoic Acid (ug/L)","3,5-Dichlorobenzoic Acid",50935,ug/L,0.5,2022-06-15,['515.4' 'EPA 515.4'],0.5,0.5,45,45,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"3,4,5-Trichlorophenol (ug/L)","3,4,5-Trichlorophenol",81848,ug/L,5.0,2018-04-12,['EPA 625'],5.0,5.0,23,23,2013-2018,0.0,Reduce frequency,All samples are ND
100834,"3,3-Dichlorobenzidine (ug/L)","3,3-Dichlorobenzidine",34631,ug/L,50.0,2017-10-11,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625'],4.8,50.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,"2,2-Dichloropropane (ug/L)","2,2-Dichloropropane",77170,ug/L,0.5,2022-06-15,['524.2' 'EPA 524.2'],0.5,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,10:2 FTS (ng/L),10:2 FTS,WRD225,ng/L,4.4,2019-08-13,"['EPA 537 Ver 1.1,mod']",2.7,4.4,4,4,2019-2019,0.0,Reduce frequency,All samples are ND
100834,"1,4-Dioxane (ug/L)","1,4-Dioxane",A-032,ug/L,1.0,2022-04-06,['EPA 522'],1.0,1.0,14,14,2017-2022,0.0,Reduce frequency,All samples are ND
100834,"1,3-Dichloropropene (Total) (ug/L)","1,3-Dichloropropene (Total)",34561,ug/L,0.5,2022-06-15,['524.2' 'EPA 524.2'],0.5,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"1,3-Dichloropropane (ug/L)","1,3-Dichloropropane",77173,ug/L,0.5,2022-06-15,['524.2' 'EPA 524.2'],0.5,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"1,3-Dichlorobenzene (ug/L)","1,3-Dichlorobenzene",34566,ug/L,0.5,2022-04-06,['625.1 SIM' 'EPA 524.2' 'EPA 625.1 SIM' 'EPA 624'],0.19,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"1,3,5-Trimethylbenzene (ug/L)","1,3,5-Trimethylbenzene",77226,ug/L,0.5,2022-06-15,['524.2' 'EPA 524.2'],0.5,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"1,2-diphenylhydrazine (ug/L)","1,2-diphenylhydrazine",34346,ug/L,10.0,2017-10-11,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625'],0.19,10.0,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100834,"1,2-Dichloropropane (ug/L)","1,2-Dichloropropane",34541,ug/L,0.5,2022-06-15,['524.2' 'EPA 524.2' 'EPA 624'],0.5,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"1,2-Dichloroethane (ug/L)","1,2-Dichloroethane",34531,ug/L,0.5,2022-06-15,['524.2' 'EPA 524.2' 'EPA 624'],0.5,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"1,2,4-Trimethylbenzene (ug/L)","1,2,4-Trimethylbenzene",77222,ug/L,0.5,2022-06-15,['524.2' 'EPA 524.2'],0.5,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"1,2,4-Trichlorobenzene (ug/L)","1,2,4-Trichlorobenzene",34551,ug/L,5.0,2017-10-11,['524.2' 'EPA 625.1 SIM' 'EPA 524.2' 'EPA 625'],0.19,5.0,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"1,2,3-Trichloropropane (ug/L)","1,2,3-Trichloropropane",77443,ug/L,0.5,2020-10-13,['SRL 524M' 'CASRL 524M-TCP' 'EPA 524.2'],0.005,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"1,2,3-Trichlorobenzene (ug/L)","1,2,3-Trichlorobenzene",77613,ug/L,0.5,2022-06-15,['524.2' 'EPA 524.2'],0.5,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"1,1-Dichloropropene (ug/L)","1,1-Dichloropropene",77168,ug/L,0.5,2022-06-15,['524.2' 'EPA 524.2'],0.5,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"1,1-Dichloroethylene (ug/L)","1,1-Dichloroethylene",34501,ug/L,0.5,2022-06-15,['524.2' 'EPA 524.2' 'EPA 624'],0.5,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"1,1-Dichloroethane (ug/L)","1,1-Dichloroethane",34496,ug/L,0.5,2022-06-15,['524.2' 'EPA 524.2'],0.5,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
100834,"1,1,2-Trichloroethane (ug/L)","1,1,2-Trichloroethane",34511,ug/L,0.5,2022-06-15,['524.2' 'EPA 524.2' 'EPA 624'],0.5,0.5,46,46,2013-2022,0.0,Reduce frequency,All samples are ND
